id,name,price,rating_average,category,solds,cluster
224,Điện Thoại Samsung Galaxy A35 5G (8GB/128GB)- Hàng Chính Hãng,7490000,1,Điện thoại Smartphone,1,111
225,Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng,4119000,1,Điện thoại Smartphone,1,125
226,Điện thoại Samsung Galaxy S23 FE (8GB/128GB) - Hàng chính hãng,11239000,1,Điện thoại Smartphone,1,56
227,Điện Thoại Nokia 105 4G Pro TA-1538 - Hàng Chính Hãng,630000,1,Root,1,12
228,"Máy tính bảng Masstel Tab 10.4"" (4GB/64GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ",4800000,1,Máy tính bảng,1,17
229,Điện Thoại Di Động Forme D888 4G - Hàng Chính Hãng,680000,1,Điện thoại phổ thông,1,29
230,"Máy tính bảng học tập giá rẻ Nexta Edutab Kid cho bé từ 5-8 tuổi, màn hình full HD 64GB, bao da, kính dán cường lực, hàng chính hãng",3999000,1,Máy tính bảng,1,17
231,Điện thoại Samsung Galaxy A04 32GB - Hàng chính hãng,2400000,1,Điện thoại Smartphone,1,55
232,Điện Thoại Masstel iZi 11 4G - Hàng Chính Hãng,468000,1,Điện thoại phổ thông,1,29
233,Điện Thoại 4G Masstel Lux 10 - 2 Sim 2 Sóng - Sóng 4G HD Call - Loa To Rõ - Pin Bền - Hàng Chính Hãng - Bảo Hành 12 Tháng,675000,1,Điện thoại phổ thông,1,29
234,"Máy tính bảng học tập thông minh Nexta Edutab Pro tối ưu cho trẻ 9-12 tuổi, 64GB, tích hợp ứng dụng học tập - Hàng nhập khẩu",5490000,1,Máy tính bảng,1,17
235,Điện thoại Samsung A05 4GB - hàng chính hãng,3037000,1,Điện thoại Smartphone,1,101
236,Máy Tính Bảng Galaxy Tab A8 4GB | 64GB - Hàng Chính Hãng,5856000,1,Máy tính bảng,1,17
237,Điện Thoại OPPO A17K (3GB/64GB) - Hàng Chính Hãng,3276000,1,Điện thoại Smartphone,1,144
238,Điện thoại di động Forme N82 4G - Hàng chính hãng,590000,1,Điện thoại phổ thông,1,29
239,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,4632000,1,Điện thoại Smartphone,1,118
240,Điện thoại Tecno SPARK 20 (8+8)GB/128GB - Helio G85 | 5000 mAh | Sạc nhanh 18W | Hàng Chính Hãng,2869000,1,Điện thoại Smartphone,1,101
241,"Điện thoại người già Masstel Fami 12S 4G(LTE) , Bàn phím chữ số to, Loa lớn , Máy viền thép chắc chắn - Hàng chính hãng",569000,1,Điện thoại phổ thông,1,29
242,Điện thoại Masstel Izi S1 4G (LTE) Gọi HD Call - Hàng chính hãng,429000,1,Điện thoại phổ thông,1,29
243,Điện Thoại Samsung Galaxy S23+ 5G - Hàng Chính Hãng,28000000,1,Điện thoại Smartphone,1,131
244,"Combo Máy đọc sách Kindle Scribe kèm bút – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",14900000,1,Máy đọc sách,1,84
245,Mua Itel it9200 4G - Hàng chính hãng,609000,1,Điện thoại phổ thông,1,29
246,Samsung Galaxy Tab A9 (LTE) 8GB/128GB - Hàng chính hãng,6490000,1,Máy tính bảng,1,17
247,Điện thoại OPPO Reno8 T 4G (8GB/256GB) - Hàng Chính Hãng,8136000,1,Điện Thoại - Máy Tính Bảng,1,22
248,Máy đọc sách Kindle Scribe - Hàng chính hãng,12090000,1,Máy đọc sách,1,84
249,Điện Thoại Samsung A04e 3GB/32GB - Hàng Chính Hãng,2325000,1,Điện thoại Smartphone,1,55
250,Điện thoại Samsung Galaxy A35 5G ( 8GB - 128GB ) - Hàng chính hãng,7490000,1,Điện thoại Smartphone,1,111
251,Máy tính bảng Samsung Galaxy Tab A9 WIFI 4GB-64GB- Hàng chính hãng,2790000,1,Điện Thoại - Máy Tính Bảng,1,148
252,"Điện thoại Mobell Rock 4 4G , Pin 3250mah , Loa Siêu lớn - Hàng chính hãng",699000,1,Điện thoại phổ thông,1,29
253,Điện Thoại Samsung Galaxy A04s (4GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,3990000,1,Điện thoại Smartphone,1,125
254,Điện thoại Samsung Galaxy S24 Ultra 12GB/512GB - Độc quyền Online - Hàng chính hãng,35490000,1,Điện Thoại - Máy Tính Bảng,1,132
255,Điện thoại Samsung Galaxy S24 Ultra 12GB/1TB - Độc quyền Online - Hàng chính hãng,39490000,1,Điện thoại Smartphone,1,135
256,Điện thoại Mobell M239 4G - 2 SIM - Hàng chính hãng,429000,1,Điện thoại phổ thông,1,29
257,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,7990000,1,Điện thoại Smartphone,1,81
258,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng ,3269000,1,Điện thoại Smartphone,1,144
259,Điện thoại Oppo A18 - Hàng chính hãng,3419000,1,Điện thoại Smartphone,1,144
260,Redmi Note 12 Cấu Hình Khủng- hàng chính hãng- Giá rẻ,4490000,1,Điện thoại Smartphone,1,138
261,Điện thoại Mobell M539 4G - Màn hình lớn 2.8 inch - Hàng chính hãng,639000,1,Điện thoại phổ thông,1,29
262,Điện Thoại Nokia 110 4G - Hàng Chính Hãng,689000,1,Điện Thoại - Máy Tính Bảng,1,148
263,Điện Thoại Xiaomi Redmi 12 4G (4GB/128GB) - Hàng chính hãng,2990000,1,Điện thoại Smartphone,1,101
264,Máy tính bảng Samsung Galaxy Tab A7 Lite LTE SM-T225 - Hàng Chính Hãng,3587000,1,Điện Thoại - Máy Tính Bảng,1,94
265,Điện thoại Xiaomi Redmi 12 (4GB/128GB) - Hàng chính hãng,3029000,1,Điện thoại Smartphone,1,101
266,BÚT MÁY ĐỌC SÁCH KINDLE SCRIBE - HÀNG CHÍNH HÃNG,2500000,1,Điện Thoại - Máy Tính Bảng,1,148
267,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,5600000,1,Điện thoại Smartphone,1,81
268,Apple iPhone 15 Pro Max,29490000,1,Điện thoại Smartphone,1,131
269,Điện thoại Xiaomi Redmi Note 13 Pro 4G (8GB/128GB) - Hàng chính hãng,6359000,1,Điện thoại Smartphone,1,45
270,Điện Thoại Samsung Galaxy A55 5G (8GB/128GB)- Đã Kích Hoạt Điện Tử- Hàng Chính Hãng,8150000,1,Điện thoại Smartphone,1,81
271,"Điện thoại OPPO A36 6GB/128GB, Chip Snapdragon 680 , Màn 90Hz , Rom Tiếng việt - Hàng nhập khẩu",3090000,1,Điện thoại Smartphone,1,101
272,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da FOR KIDS (Bản KIDS, Không Quảng Cáo) - Hàng chính hãng",3790000,1,Máy đọc sách,1,34
273,Điện thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng chính hãng,3725000,1,Điện thoại Smartphone,1,3
274,Điện thoại OPPO A78 (8GB/256GB) - Hàng Chính Hãng,5990000,1,Điện thoại Smartphone,1,133
275,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,3090000,1,Điện thoại Smartphone,1,101
276,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,4990000,1,Điện thoại Smartphone,1,118
277,Điện thoại Xiaomi Redmi Note 10 JE 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,2350000,1,Điện thoại Smartphone,1,55
278,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,4099000,1,Điện Thoại - Máy Tính Bảng,1,94
279,Điện Thoại Nokia C30 2GB/32GB - Hàng Chính Hãng,1589000,1,Điện thoại Smartphone,1,143
280,"Apple iPad 10.9-inch (10th Gen) Wi-Fi, 2022",9990000,1,Máy tính bảng,1,17
281,Điện Thoại Xiaomi Redmi Note 12 4GB/128GB - Hàng Chính Hãng,3479000,1,Điện thoại Smartphone,1,3
282,"Điện thoại Xiaomi Redmi A2 2GB/32GB MediaTek Helio G36 , Pin 5000 mAh - Hàng chính hãng",1769000,1,Điện thoại Smartphone,1,143
283,Điện Thoại Xiaomi Redmi A1 2GB/32GB - Hàng Chính Hãng,1689000,1,Điện thoại Smartphone,1,143
284,Apple iPhone 14 Plus,19490000,1,Điện thoại Smartphone,1,99
285,Điện thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng Chính Hãng,2550000,1,Điện thoại Smartphone,1,114
286,Điện Thoại POCO C65 (8GB/256GB) - Hàng Chính Hãng,2990000,1,Điện thoại Smartphone,1,101
287,Điện Thoại Samsung Galaxy A35 5G (8GB/128GB)- Đã Kích Hoạt Điện Tử- Hàng Chính Hãng,6850000,1,Điện thoại Smartphone,1,83
288,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,3800000,1,Điện thoại Smartphone,1,3
289,Điện thoại Oppo Reno8 T (8GB/256GB) - Hàng chính hãng,10392000,1,Điện thoại Smartphone,1,56
290,Máy tỉnh bảng Samsung Galaxy Tab A8 -Hàng chính hãng,5856000,1,Máy tính bảng,1,17
291,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) ĐKH -  Hàng Chính Hãng,7164000,1,Điện thoại Smartphone,1,83
292,Điện Thoại Di Động Forme D999 4G - Hàng Chính Hãng,760000,1,Điện thoại phổ thông,1,29
293,Điện Thoại Samsung Galaxy A04e - Hàng Chính Hãng,2340000,1,Điện thoại Smartphone,1,55
294,điện thoại Redmi A2 - Hàng chính hãng,1890000,1,Điện Thoại - Máy Tính Bảng,1,148
295,Điện Thoại OPPO A57 (4GB/64GB) - Hàng Chính Hãng ,4632000,1,Điện thoại Smartphone,1,125
296,Điện thoại Masstel Lux 10 4G - Nhiều chức năng - Hàng chính hãng,675000,1,Điện thoại phổ thông,1,29
297,Điện Thoại Samsung Galaxy M14 5G - Hàng Chính Hãng,3112000,1,Điện thoại Smartphone,1,107
298,Điện Thoại Di Động Forme D111 4G - Hàng Chính Hãng,520000,1,Điện thoại phổ thông,1,29
299,Điện Thoại Oppo Reno 8T 4G (8GB/256GB) - Hàng Chính Hãng,8136000,1,Điện thoại Smartphone,1,81
300,"Điện thoại ZTE Blade A52 4GB l 64GB, Pin 5000mAh, Màn hình 6.52"", Camera AI Triple - Hàng chính hãng",3490000,1,Điện Thoại - Máy Tính Bảng,1,94
301,Điện thoại Samsung Galaxy A05s 4GB/128GB- Hàng Chính hãng,3625000,1,Điện thoại Smartphone,1,3
302,Điện thoại Samsung Galaxy S23 Plus 256GB - Hàng chính hãng,26990000,1,Điện thoại Smartphone,1,131
303,Điện thoại di động Mobell M331 - Hàng chính hãng,549000,1,Điện thoại phổ thông,1,29
304,Điện thoại di động Samsung M14 5G - Hàng chính hãng - Đã kích hoạt BH điện tử,2990000,1,Điện thoại Smartphone,1,101
305,Máy đọc thẻ flashcard Tiếng Anh 224 từ vựng không sóng điện từ,149000,1,Máy đọc sách,1,34
306,Điện thoại Samsung Galaxy A04 3/32GB - Hàng chính hãng,2400000,1,Điện thoại Smartphone,1,55
307,Điện thoại Samsung Galaxy A05 (4GB/128GB)- Helio G85 - Sạc nhanh 25W - Hàng chính hãng,2599000,1,Điện thoại Smartphone,1,114
308,"Điện thoại Masstel Fami 8 4G(LTE) Gọi HD call , Bàn phím chữ số lớn,Loa to - Hàng chính hãng",489000,1,Điện thoại phổ thông,1,29
309,Điện thoại Samsung Galaxy S23 Ultra 1TB - Hàng chính hãng,44990000,1,Điện thoại Smartphone,1,41
310,"Điện Thoại Samsung A05s 4GB/128GB , Snapdragon 680 , Sạc nhanh 25W - Hàng Chính Hãng",3269000,1,Điện thoại Smartphone,1,144
311,Điện thoại Realme C25Y (4GB/128GB) - Hàng chính hãng,3599000,1,Điện thoại Smartphone,1,3
312,Điện thoại Xiaomi Redmi Note 12 Pro (8GB/256GB) - Hàng chính hãng,6629000,1,Điện thoại Smartphone,1,45
313,Điện thoại Samsung Galaxy Z Flip5 (8GB/512GB) - Hàng chính hãng,17229000,1,Điện thoại Smartphone,1,60
314,Điện thoại Samsung Galaxy A24 - Hàng chính hãng,6084000,1,Điện thoại Smartphone,1,121
315,Điện Thoại Xiaomi Redmi Note 13 Pro 8GB/128GB - Hàng Chính Hãng,6109000,1,Điện thoại Smartphone,1,121
316,"Điện thoại Libero 5G III - 4/64GB Dimensity 700 ,Màn OLED ,Kháng nước IP57 - Hàng nhập khẩu nhật ",2269000,1,Điện thoại Smartphone,1,55
317,Điện thoại OnePlus 10T 5G - Hàng Chính Hãng,17990000,1,Điện thoại Smartphone,1,60
318,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,7164000,1,Điện thoại Smartphone,1,83
319,"Điện thoại Xiaomi Redmi A2 2GB/32GB MediaTek Helio G36 , Pin 5000 mAh - Hàng chính hãng",1769000,1,Điện thoại Smartphone,1,143
320,Điện thoại Tecno SPARK 20 (8+8)GB/128GB - Helio G85 | 5000 mAh | Sạc nhanh 18W | Hàng Chính Hãng,2869000,1,Điện thoại Smartphone,1,101
321,Điện thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng chính hãng,3725000,1,Điện thoại Smartphone,1,3
322,Điện thoại Samsung Galaxy S24 Ultra 5G 256GB - Hàng Chính Hãng,26180000,1,Điện thoại Smartphone,1,1
323,Điện thoại Oppo A58 (6GB/128GB) - Hàng chính hãng,4409000,1,Điện thoại Smartphone,1,138
324,Apple iPhone 15 Pro,24490000,1,Điện thoại Smartphone,1,1
325,Điện thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,2699000,1,Điện thoại Smartphone,1,114
326,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng,2729000,1,Điện thoại Smartphone,1,114
327,Điện Thoại Oppo Reno 8T 4G (8GB/256GB) - Hàng Chính Hãng,8136000,1,Điện thoại Smartphone,1,81
328,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,3589000,1,Điện thoại Smartphone,1,118
329,Điện thoại Samsung Galaxy A55 5G (8GB/128GB) - Hàng chính hãng,8839000,1,Điện thoại Smartphone,1,81
330,"Điện thoại Xiaomi Redmi 13C (4+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",2890000,1,Điện thoại Smartphone,1,101
331,Điện thoại Tecno SPARK 20c (8+8)GB/128GB - MTK G36 | 5000 mAh | Sạc nhanh 18W | Hàng Chính Hãng,2490000,1,Điện thoại Smartphone,1,80
332,Điện thoại Samsung Galaxy A04e (3GB/32GB) - Hàng chính hãng,2325000,1,Điện thoại Smartphone,1,55
333,[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB,3790000,1,Điện thoại Smartphone,1,3
334,Điện Thoại Samsung A05 4GB/64GB - Hàng Chính Hãng,2349000,1,Điện thoại Smartphone,1,55
335,Điện thoại Nokia C20 (2GB/16GB) - Hàng Chính Hãng,1289000,1,Điện thoại Smartphone,1,126
336,Điện thoại Xiaomi Redmi Note 13 pro (8GB - 128GB) hàng chính hãng - Bảo hành 18 tháng,6490000,1,Điện thoại Smartphone,1,45
337,Điện Thoại Samsung Galaxy S23+ 5G - Hàng Chính Hãng,28000000,1,Điện thoại Smartphone,1,131
338,Điện thoại Samsung Galaxy S24 Ultra - Hàng chính hãng,33990000,1,Điện thoại Smartphone,1,135
339,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,7164000,1,Điện thoại Smartphone,1,83
340,Điện thoại Gaming Tecno POVA 4 8GB/128GB - Hàng Chính Hãng - MediaTek G99 | 6000mAh - 6.82 inch - Bảo hành 13 Tháng,3649000,1,Điện thoại Smartphone,1,3
341,Điện thoại Samsung Galaxy S24 8GB/256GB - Độc quyền Online - Hàng chính hãng,22990000,1,Điện thoại Smartphone,1,1
342,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,2556000,1,Điện thoại Smartphone,1,142
343,Điện Thoại Samsung Galaxy S24 Ultra (12GB/256GB) - Hàng Chính Hãng,33990000,1,Điện thoại Smartphone,1,135
344,Điện Thoại Samsung A14 5G 4GB/128GB - Hàng Chính Hãng,3725000,1,Điện thoại Smartphone,1,3
345,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng,2890000,1,Điện Thoại - Máy Tính Bảng,1,148
346,Điện thoại Xiaomi Redmi 13C (4GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,2890000,1,Điện thoại Smartphone,1,101
347,Điện Thoại OPPO A57 (4GB/64GB) - Hàng Chính Hãng ,4632000,1,Điện thoại Smartphone,1,125
348,Điện Thoại Itel S23 128GB/16GB (8GB+8GB) | Pin 5000mAh | 6.6 Inch | Camera 50MP | 90Hz | Face ID - Hàng chính Hãng,2390000,1,Điện thoại Smartphone,1,55
349,Điện thoại Oppo A18 - Hàng chính hãng,3419000,1,Điện thoại Smartphone,1,144
350,Điện Thoại Itel S23 16GB(8GB+8GB)/256GB | Pin 5000mAh | 6.6 Inch | Camera 50MP | HÀNG CHÍNH HÃNG,2590000,1,Điện Thoại - Máy Tính Bảng,1,148
351,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,2999000,1,Điện thoại Smartphone,1,101
352,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng ,3269000,1,Điện thoại Smartphone,1,144
353,Điện Thoại Xiaomi Redmi 13C 6GB/128GB - Hàng Chính Hãng,2919000,1,Điện thoại Smartphone,1,101
354,Điện Thoại Xiaomi Redmi A2+ 3GB/64GB - Hàng Chính Hãng,1949000,1,Điện Thoại - Máy Tính Bảng,1,148
355,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,4632000,1,Điện thoại Smartphone,1,118
356,Điện Thoại Samsung A35 5G 8GB/128GB - Hàng Chính Hãng,6919000,1,Điện thoại Smartphone,1,83
357,Điện thoại Samsung Galaxy S24 8GB/512GB - Độc quyền Online - Hàng chính hãng,25490000,1,Điện thoại Smartphone,1,1
358,Điện Thoại Oppo Reno 10 5G (8GB/128GB) - Hàng Chính Hãng,6690000,1,Điện thoại Smartphone,1,83
359,Điện thoại OPPO Reno8T 4G - Hàng chính hãng,8136000,1,Điện thoại Smartphone,1,81
360,Điện thoại Vivo Y36 (8GB/128GB) - Hàng Chính Hãng - Camera 50MP - Sạc Nhanh 44W,5190000,1,Điện thoại Smartphone,1,118
361,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,3050000,1,Điện thoại Smartphone,1,101
362,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,2490000,1,Điện Thoại - Máy Tính Bảng,1,148
363,Điện thoại Samsung Galaxy S24 Ultra 12GB/1TB - Độc quyền Online - Hàng chính hãng,39490000,1,Điện thoại Smartphone,1,135
364,Điện thoại Samsung Galaxy A15 (8GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,4500000,1,Điện thoại Smartphone,1,138
365,Điện thoại Samsung Galaxy S23 Ultra 512GB - Hàng chính hãng,36990000,1,Điện thoại Smartphone,1,135
366,Điện thoại Samsung Galaxy S23 Plus 256GB - Hàng chính hãng,26990000,1,Điện thoại Smartphone,1,131
367,Điện thoại Samsung Galaxy A05 (4GB/64GB) - Hàng chính hãng,2990000,1,Điện thoại Smartphone,1,101
368,Điện Thoại Samsung A05 6GB/128GB - Hàng Chính Hãng,2979000,1,Điện thoại Smartphone,1,101
369,Điện Thoại Oppo A57 4GB/64GB - Hàng Chính Hãng,4632000,1,Điện thoại Smartphone,1,118
370,Điện thoại Samsung Galaxy A35 5G ( 8GB - 128GB ) - Hàng chính hãng,7490000,1,Điện thoại Smartphone,1,111
371,Điện Thoại Samsung Galaxy A04e - Hàng Chính Hãng,2340000,1,Điện thoại Smartphone,1,55
372,Điện thoại Samsung Galaxy A04s (4GB/64BG) - Hàng chính hãng,3990000,1,Điện thoại Smartphone,1,125
373,Điện Thoại Nokia C30 (2GB/32GB) - Hàng Chính Hãng,1490000,1,Điện thoại Smartphone,1,143
374,Điện Thoại Xiaomi Redmi Note 12S 8GB/256GB - Hàng Chính Hãng,4719000,1,Điện thoại Smartphone,1,118
375,Apple iPhone 12,11490000,1,Điện thoại Smartphone,1,56
376,"Điện thoại Xiaomi Redmi 9A 2GB/32GB - Chip MediaTek Helio G25 8 nhân (12 nm), Màn hình 6.53"" HD+, Camera 13MP, Pin 5000 - Hàng Chính Hãng",2148000,1,Điện thoại Smartphone,1,119
377,Điện thoại Gaming Tecno POVA 4 8GB/128GB - Hàng Chính Hãng - MediaTek G99 | 6000mAh - 6.82 inch - Bảo hành 13 Tháng,3590000,1,Điện thoại Smartphone,1,3
378,Điện thoại Xiaomi Redmi 12 (4GB-128GB) - Hàng Chính Hãng,3890000,1,Điện thoại Smartphone,1,3
379,"Điện thoại OPPO A58 6GB/128GB , Sạc nhanh 33W - Hàng Chính Hãng",4399000,1,Điện thoại Smartphone,1,138
380,Điện thoại Xiaomi Redmi Note 13 Pro 4G (8GB/128GB) - Hàng chính hãng,6359000,1,Điện thoại Smartphone,1,45
381,Điện thoại Oppo A17k (3GB/64GB) - Hàng chính hãng,2579000,1,Điện thoại Smartphone,1,114
382,Điện thoại Samsung Galaxy A55 5G - Hàng chính hãng,9900000,1,Điện thoại Smartphone,1,56
383,Điện thoại Xiaomi Poco C65 - Hàng chính hãng,2989000,1,Điện Thoại - Máy Tính Bảng,1,148
384,Điện Thoại Samsung Galaxy A24 (6GB/128GB) - Hàng Chính Hãng,5808000,1,Điện thoại Smartphone,1,133
